Timestamp,ID Match,ID Game,Credit,Value,Kind,Login,Counter In,Counter Out
2024-07-12 23:10:36.544394,45F6F0EE29F3457EABCD,CH2,250,0,win,keno_015,73400,105000
2024-07-12 23:10:36.473660,D89FAC37D7C4401F9BB7,CH2,250,25,bet,keno_015,73400,105000
2024-07-12 23:10:31.388320,D89FAC37D7C4401F9BB7,CH2,275,0,win,keno_015,73400,105000
2024-07-12 23:10:31.317428,529DE60FD01F4F63BB61,CH2,275,25,bet,keno_015,73400,105000
2024-07-12 23:10:26.482212,529DE60FD01F4F63BB61,CH2,300,0,win,keno_015,73400,105000
2024-07-12 23:10:26.401524,98F2C32AC0F6428DA335,CH2,300,25,bet,keno_015,73400,105000
2024-07-12 23:10:20.991318,98F2C32AC0F6428DA335,CH2,325,0,win,keno_015,73400,105000
2024-07-12 23:10:20.920378,BA4A21E4B1904D8DAAC0,CH2,325,25,bet,keno_015,73400,105000
2024-07-12 23:10:15.320011,BA4A21E4B1904D8DAAC0,CH2,350,25,win,keno_015,73400,105000
2024-07-12 23:10:15.238144,B805E32852334074BC12,CH2,325,25,bet,keno_015,73400,105000
2024-07-12 23:10:10.048814,B805E32852334074BC12,CH2,350,0,win,keno_015,73400,105000
2024-07-12 23:10:09.966797,EAFC8E762BE04EBC9971,CH2,350,25,bet,keno_015,73400,105000
2024-07-12 23:10:04.760164,EAFC8E762BE04EBC9971,CH2,375,0,win,keno_015,73400,105000
2024-07-12 23:10:04.690391,F5B8F177ED934023A754,CH2,375,25,bet,keno_015,73400,105000
2024-07-12 23:09:59.769433,F5B8F177ED934023A754,CH2,400,0,win,keno_015,73400,105000
2024-07-12 23:09:59.689546,7D7A0D978FFA4002A342,CH2,400,25,bet,keno_015,73400,105000
2024-07-12 23:09:54.481566,7D7A0D978FFA4002A342,CH2,425,0,win,keno_015,73400,105000
2024-07-12 23:09:54.411325,D68E1DD73E614BF0B32F,CH2,425,25,bet,keno_015,73400,105000
2024-07-12 23:09:48.972490,D68E1DD73E614BF0B32F,CH2,450,0,win,keno_015,73400,105000
2024-07-12 23:09:48.903033,7B40D35325A24D05AF0F,CH2,450,25,bet,keno_015,73400,105000
2024-07-12 23:09:43.111895,7B40D35325A24D05AF0F,CH2,475,0,win,keno_015,73400,105000
2024-07-12 23:09:43.033331,18B2317C3C574A3C9BDC,CH2,475,25,bet,keno_015,73400,105000
2024-07-12 23:09:37.050587,18B2317C3C574A3C9BDC,CH2,500,0,win,keno_015,73400,105000
2024-07-12 23:09:36.971849,5FE064CC659043238AAA,CH2,500,25,bet,keno_015,73400,105000
2024-07-12 23:09:31.504576,5FE064CC659043238AAA,CH2,525,25,win,keno_015,73400,105000
2024-07-12 23:09:31.428537,825A20D9F97D4E66844B,CH2,500,25,bet,keno_015,73400,105000
2024-07-12 23:09:26.291147,825A20D9F97D4E66844B,CH2,525,0,win,keno_015,73400,105000
2024-07-12 23:09:26.220704,06027658663C4242B692,CH2,525,25,bet,keno_015,73400,105000
2024-07-12 23:09:14.987948,06027658663C4242B692,CH2,550,0,win,keno_015,73400,105000
2024-07-12 23:09:14.916032,64FE4CF52ED24139BB50,CH2,550,100,bet,keno_015,73400,105000
2024-07-12 23:09:09.405145,64FE4CF52ED24139BB50,CH2,650,0,win,keno_015,73400,105000
2024-07-12 23:09:09.332537,96BB087AEA8042449AB5,CH2,650,100,bet,keno_015,73400,105000
2024-07-12 23:09:04.193289,96BB087AEA8042449AB5,CH2,750,0,win,keno_015,73400,105000
2024-07-12 23:09:04.108646,795227CC027C4689AC85,CH2,750,100,bet,keno_015,73400,105000
2024-07-12 23:08:58.118983,795227CC027C4689AC85,CH2,850,25,win,keno_015,73400,105000
2024-07-12 23:08:58.048619,0E9787CDD16346678D02,CH2,825,100,bet,keno_015,73400,105000
2024-07-12 23:08:52.921971,0E9787CDD16346678D02,CH2,925,0,win,keno_015,73400,105000
2024-07-12 23:08:52.847920,CD34CBD18F5D4BB58C04,CH2,925,100,bet,keno_015,73400,105000
2024-07-12 23:08:47.249214,CD34CBD18F5D4BB58C04,CH2,1025,50,win,keno_015,73400,105000
2024-07-12 23:08:47.171458,FA9E1EAEBF56407E8BAF,CH2,975,100,bet,keno_015,73400,105000
2024-07-12 23:08:29.624728,FA9E1EAEBF56407E8BAF,CH2,75,25,win,keno_015,73400,105000
2024-07-12 23:08:29.551585,678572B8D5704C249867,CH2,50,50,bet,keno_015,73400,105000
2024-07-12 23:08:23.563344,678572B8D5704C249867,CH2,100,0,win,keno_015,73400,105000
2024-07-12 23:08:23.483632,C709C20C3DB54BE19CDE,CH2,100,50,bet,keno_015,73400,105000
2024-07-12 23:08:17.739804,C709C20C3DB54BE19CDE,CH2,150,0,win,keno_015,73400,105000
2024-07-12 23:08:17.664763,F8B4DF3874854B0588AF,CH2,150,50,bet,keno_015,73400,105000
2024-07-12 23:08:12.324078,F8B4DF3874854B0588AF,CH2,200,0,win,keno_015,73400,105000
2024-07-12 23:08:12.246812,47CBAD341F534B738567,CH2,200,50,bet,keno_015,73400,105000
2024-07-12 23:08:06.897644,47CBAD341F534B738567,CH2,250,0,win,keno_015,73400,105000
2024-07-12 23:08:06.817691,6C202F76C5D14572B8FD,CH2,250,50,bet,keno_015,73400,105000
2024-07-12 23:08:01.520544,6C202F76C5D14572B8FD,CH2,300,0,win,keno_015,73400,105000
2024-07-12 23:08:01.438805,DB9E343C6C2F4724818B,CH2,300,50,bet,keno_015,73400,105000
2024-07-12 23:07:56.005500,DB9E343C6C2F4724818B,CH2,350,0,win,keno_015,73400,105000
2024-07-12 23:07:55.920373,938C368FBC964BCEA03E,CH2,350,50,bet,keno_015,73400,105000
2024-07-12 23:07:50.445633,938C368FBC964BCEA03E,CH2,400,0,win,keno_015,73400,105000
2024-07-12 23:07:50.372406,4FCDDEB286EA485394DA,CH2,400,50,bet,keno_015,73400,105000
2024-07-12 23:07:45.080110,4FCDDEB286EA485394DA,CH2,450,0,win,keno_015,73400,105000
2024-07-12 23:07:44.995802,1D0E23F5127B4D81903D,CH2,450,50,bet,keno_015,73400,105000
2024-07-12 23:07:30.374274,1D0E23F5127B4D81903D,CH2,0,0,win,keno_015,73400,105000
2024-07-12 23:07:30.304000,C2C4290F5CAE421C9426,CH2,0,50,bet,keno_015,73400,105000
2024-07-12 23:07:24.588267,C2C4290F5CAE421C9426,CH2,50,0,win,keno_015,73400,105000
2024-07-12 23:07:24.496945,B416D2105EB34019AFE5,CH2,50,50,bet,keno_015,73400,105000
2024-07-12 23:07:18.689246,B416D2105EB34019AFE5,CH2,100,0,win,keno_015,73400,105000
2024-07-12 23:07:18.611019,5EC88DA8AF1A40309811,CH2,100,50,bet,keno_015,73400,105000
2024-07-12 23:07:12.611252,5EC88DA8AF1A40309811,CH2,150,25,win,keno_015,73400,105000
2024-07-12 23:07:12.532087,2F239F7B5C4947CCBFE3,CH2,125,50,bet,keno_015,73400,105000
2024-07-12 23:07:05.571383,2F239F7B5C4947CCBFE3,CH2,175,0,win,keno_015,73400,105000
2024-07-12 23:07:05.490346,339FA2512D094B0C9926,CH2,175,50,bet,keno_015,73400,105000
2024-07-12 23:06:55.739177,339FA2512D094B0C9926,CH2,225,125,win,keno_015,73400,105000
2024-07-12 23:06:55.658303,9111279E521F4E05889B,CH2,100,50,bet,keno_015,73400,105000
2024-07-12 23:06:50.205558,9111279E521F4E05889B,CH2,150,0,win,keno_015,73400,105000
2024-07-12 23:06:50.130227,71DF0D0F9D844F3698D7,CH2,150,50,bet,keno_015,73400,105000
2024-07-12 23:06:44.491711,71DF0D0F9D844F3698D7,CH2,200,25,win,keno_015,73400,105000
2024-07-12 23:06:44.419287,9E10ECAE827C4C9BAFA7,CH2,175,50,bet,keno_015,73400,105000
2024-07-12 23:06:39.009173,9E10ECAE827C4C9BAFA7,CH2,225,0,win,keno_015,73400,105000
2024-07-12 23:06:38.933651,21446D41EF43419EA20D,CH2,225,50,bet,keno_015,73400,105000
2024-07-12 23:06:32.632412,21446D41EF43419EA20D,CH2,275,50,win,keno_015,73400,105000
2024-07-12 23:06:32.550216,269CC065E2444C8D8109,CH2,225,50,bet,keno_015,73400,105000
2024-07-12 23:06:27.328677,269CC065E2444C8D8109,CH2,275,0,win,keno_015,73400,105000
2024-07-12 23:06:27.246089,F616A519A9824B2DBB81,CH2,275,50,bet,keno_015,73400,105000
2024-07-12 23:06:21.902563,F616A519A9824B2DBB81,CH2,325,0,win,keno_015,73400,105000
2024-07-12 23:06:21.829113,98A0011D744447CAB776,CH2,325,50,bet,keno_015,73400,105000
2024-07-12 23:06:13.854117,98A0011D744447CAB776,CH2,375,0,win,keno_015,73400,105000
2024-07-12 23:06:13.782816,BF5525C5F98D4063948F,CH2,375,50,bet,keno_015,73400,105000
2024-07-12 23:06:08.356488,BF5525C5F98D4063948F,CH2,425,25,win,keno_015,73400,105000
2024-07-12 23:06:08.269679,7FEBB5D56E204466AEC6,CH2,400,50,bet,keno_015,73400,105000
2024-07-12 23:06:02.447567,7FEBB5D56E204466AEC6,CH2,450,0,win,keno_015,73400,105000
2024-07-12 23:06:02.366464,5522CF81F8164C208FB4,CH2,450,50,bet,keno_015,73400,105000
2024-07-12 23:05:11.575950,5522CF81F8164C208FB4,CH2,0,0,win,keno_015,73400,105000
2024-07-12 23:05:11.487099,FFF99F747C124C8BB599,CH2,0,1000,bet,keno_015,73400,105000
2024-07-12 23:04:18.875436,FFF99F747C124C8BB599,CH2,0,0,win,keno_015,73400,105000
2024-07-12 23:04:18.801701,0A4E76C338A0446082AC,CH2,0,25,bet,keno_015,73400,105000
2024-07-12 23:04:12.862552,0A4E76C338A0446082AC,CH2,25,25,win,keno_015,73400,105000
2024-07-12 23:04:12.791592,1902324693F342A8826C,CH2,0,25,bet,keno_015,73400,105000
2024-07-12 23:03:01.860394,1902324693F342A8826C,CH2,25,0,win,keno_015,73400,105000
2024-07-12 23:03:01.760575,9CF4D8EA4AE04F9983BD,CH2,25,25,bet,keno_015,73400,105000
2024-07-12 23:02:56.348439,9CF4D8EA4AE04F9983BD,CH2,50,0,win,keno_015,73400,105000
2024-07-12 23:02:56.282018,7B81AFE6A1A74C37816C,CH2,50,25,bet,keno_015,73400,105000
2024-07-12 23:02:50.958445,7B81AFE6A1A74C37816C,CH2,75,0,win,keno_015,73400,105000
2024-07-12 23:02:50.889409,4CC3C1F626E842FCBF2C,CH2,75,25,bet,keno_015,73400,105000
2024-07-12 23:02:45.083105,4CC3C1F626E842FCBF2C,CH2,100,0,win,keno_015,73400,105000
2024-07-12 23:02:45.011446,4820E99B212744EB888D,CH2,100,25,bet,keno_015,73400,105000
2024-07-12 23:02:39.599873,4820E99B212744EB888D,CH2,125,0,win,keno_015,73400,105000
2024-07-12 23:02:39.523241,B3EAA0C00E6E4F50BE04,CH2,125,25,bet,keno_015,73400,105000
2024-07-12 23:02:34.253627,B3EAA0C00E6E4F50BE04,CH2,150,0,win,keno_015,73400,105000
2024-07-12 23:02:34.180459,9E43C96A174D487D87CC,CH2,150,25,bet,keno_015,73400,105000
2024-07-12 23:02:29.135750,9E43C96A174D487D87CC,CH2,175,0,win,keno_015,73400,105000
2024-07-12 23:02:29.062137,45556F2436044C1896A9,CH2,175,25,bet,keno_015,73400,105000
2024-07-12 23:02:23.673082,45556F2436044C1896A9,CH2,200,0,win,keno_015,73400,105000
2024-07-12 23:02:23.602682,DD25A57F2E734CE5B664,CH2,200,25,bet,keno_015,73400,105000
2024-07-12 23:02:18.249373,DD25A57F2E734CE5B664,CH2,225,0,win,keno_015,73400,105000
2024-07-12 23:02:18.175248,64F82DA9E7AA433D8EC6,CH2,225,25,bet,keno_015,73400,105000
2024-07-12 23:02:06.654926,64F82DA9E7AA433D8EC6,CH2,250,0,win,keno_015,73400,105000
2024-07-12 23:02:06.567498,CC7CF5DCC5DC4DD083AD,CH2,250,25,bet,keno_015,73400,105000
2024-07-12 23:02:01.438244,CC7CF5DCC5DC4DD083AD,CH2,275,0,win,keno_015,73400,105000
2024-07-12 23:02:01.355916,F3F9AAC5A09B4124804D,CH2,275,25,bet,keno_015,73400,105000
2024-07-12 23:01:55.738411,F3F9AAC5A09B4124804D,CH2,300,0,win,keno_015,73400,105000
2024-07-12 23:01:55.671864,C830FAF7F79E4B85927D,CH2,300,25,bet,keno_015,73400,105000
2024-07-12 23:01:50.321603,C830FAF7F79E4B85927D,CH2,325,0,win,keno_015,73400,105000
2024-07-12 23:01:50.252787,097358388A29437FAF0D,CH2,325,25,bet,keno_015,73400,105000
2024-07-12 23:01:44.893288,097358388A29437FAF0D,CH2,350,0,win,keno_015,73400,105000
2024-07-12 23:01:44.825351,D57B9872662749FBADD9,CH2,350,25,bet,keno_015,73400,105000
2024-07-12 23:01:38.646829,D57B9872662749FBADD9,CH2,375,0,win,keno_015,73400,105000
2024-07-12 23:01:38.570192,46566D29BF0A4E91A347,CH2,375,25,bet,keno_015,73400,105000
2024-07-12 22:57:19.290790,46566D29BF0A4E91A347,CH2,400,25,win,keno_015,73400,105000
2024-07-12 22:57:19.225117,B7585BCEA0C145A68CED,CH2,375,25,bet,keno_015,73400,105000
2024-07-12 22:57:13.750884,B7585BCEA0C145A68CED,CH2,400,0,win,keno_015,73400,105000
2024-07-12 22:57:13.680366,A6F531E0A9C949A9ADA8,CH2,400,25,bet,keno_015,73400,105000
2024-07-12 22:57:08.171795,A6F531E0A9C949A9ADA8,CH2,425,0,win,keno_015,73400,105000
2024-07-12 22:57:08.089420,AA101BEB12884E20AD71,CH2,425,25,bet,keno_015,73400,105000
2024-07-12 22:57:02.780022,AA101BEB12884E20AD71,CH2,450,0,win,keno_015,73400,105000
2024-07-12 22:57:02.705905,1EC864D9E56444B99D22,CH2,450,25,bet,keno_015,73400,105000
2024-07-12 22:56:57.060607,1EC864D9E56444B99D22,CH2,475,0,win,keno_015,73400,105000
2024-07-12 22:56:56.988676,465C92FEB673458BA61F,CH2,475,25,bet,keno_015,73400,105000
2024-07-12 22:42:51.649646,465C92FEB673458BA61F,CH2,0,0,win,keno_015,73400,105000
2024-07-12 22:42:51.584182,F5E505CB155B4D46A4B8,CH2,0,25,bet,keno_015,73400,105000
2024-07-12 22:42:44.884759,F5E505CB155B4D46A4B8,CH2,25,25,win,keno_015,73400,105000
2024-07-12 22:42:44.807292,2C475689BBF546EE90B0,CH2,0,25,bet,keno_015,73400,105000
2024-07-12 22:42:39.376066,2C475689BBF546EE90B0,CH2,25,0,win,keno_015,73400,105000
2024-07-12 22:42:39.292733,60CC04842DF34337885A,CH2,25,25,bet,keno_015,73400,105000
2024-07-12 22:42:34.210562,60CC04842DF34337885A,CH2,50,0,win,keno_015,73400,105000
2024-07-12 22:42:34.145911,E406D3478B8C4BBC8F74,CH2,50,25,bet,keno_015,73400,105000
2024-07-12 22:42:28.838057,E406D3478B8C4BBC8F74,CH2,75,0,win,keno_015,73400,105000
2024-07-12 22:42:28.769400,C8DA58D34F23467BA9C4,CH2,75,25,bet,keno_015,73400,105000
2024-07-12 22:42:23.371625,C8DA58D34F23467BA9C4,CH2,100,0,win,keno_015,73400,105000
2024-07-12 22:42:23.304631,B161F3502000418F8610,CH2,100,25,bet,keno_015,73400,105000
2024-07-12 22:42:17.774327,B161F3502000418F8610,CH2,125,0,win,keno_015,73400,105000
2024-07-12 22:42:17.701397,8E8FEBFE1BFB425F867B,CH2,125,25,bet,keno_015,73400,105000
2024-07-12 22:42:11.272373,8E8FEBFE1BFB425F867B,CH2,150,25,win,keno_015,73400,105000
2024-07-12 22:42:11.188269,81008AF8644640BABA88,CH2,125,25,bet,keno_015,73400,105000
2024-07-12 22:42:05.764412,81008AF8644640BABA88,CH2,150,0,win,keno_015,73400,105000
2024-07-12 22:42:05.675027,011C5103EDD546218F6B,CH2,150,25,bet,keno_015,73400,105000
2024-07-12 22:42:00.413378,011C5103EDD546218F6B,CH2,175,0,win,keno_015,73400,105000
2024-07-12 22:42:00.338821,6D1AD3BDA08248A0A2D4,CH2,175,25,bet,keno_015,73400,105000
2024-07-12 22:41:14.919096,6D1AD3BDA08248A0A2D4,CH2,0,0,win,keno_015,73400,105000
2024-07-12 22:41:14.841694,35C0E11544DF4F46B94A,CH2,0,25,bet,keno_015,73400,105000
2024-07-12 22:41:09.470959,35C0E11544DF4F46B94A,CH2,25,0,win,keno_015,73400,105000
2024-07-12 22:41:09.407856,FA0437B4C34D40C89E39,CH2,25,25,bet,keno_015,73400,105000
2024-07-12 22:41:03.806977,FA0437B4C34D40C89E39,CH2,50,25,win,keno_015,73400,105000
2024-07-12 22:41:03.722782,96FD5BB946F94F5BA1B5,CH2,25,25,bet,keno_015,73400,105000
2024-07-12 22:40:58.234792,96FD5BB946F94F5BA1B5,CH2,50,0,win,keno_015,73400,105000
2024-07-12 22:40:58.153967,D8FFCEF39332466B8522,CH2,50,25,bet,keno_015,73400,105000
2024-07-12 22:40:52.850962,D8FFCEF39332466B8522,CH2,75,0,win,keno_015,73400,105000
2024-07-12 22:40:52.779575,F12549BCDFA54CEABAC3,CH2,75,25,bet,keno_015,73400,105000
2024-07-12 22:40:47.422740,F12549BCDFA54CEABAC3,CH2,100,0,win,keno_015,73400,105000
2024-07-12 22:40:47.356010,7664FD699ABA49F6894C,CH2,100,25,bet,keno_015,73400,105000
2024-07-12 22:40:42.007362,7664FD699ABA49F6894C,CH2,125,0,win,keno_015,73400,105000
2024-07-12 22:40:41.936434,B5CFA9B3DEEF4B7A92AD,CH2,125,25,bet,keno_015,73400,105000
2024-07-12 22:40:35.770603,B5CFA9B3DEEF4B7A92AD,CH2,150,25,win,keno_015,73400,105000
2024-07-12 22:40:35.697441,28269852EB8A4016A9BB,CH2,125,25,bet,keno_015,73400,105000
2024-07-12 22:40:30.669928,28269852EB8A4016A9BB,CH2,150,0,win,keno_015,73400,105000
2024-07-12 22:40:30.571994,89F3C9F5B7064B179657,CH2,150,25,bet,keno_015,73400,105000
2024-07-12 22:40:21.521390,89F3C9F5B7064B179657,CH2,175,0,win,keno_015,73400,105000
2024-07-12 22:40:21.456107,C027EC968A0941E3BDE7,CH2,175,25,bet,keno_015,73400,105000
2024-07-12 22:40:16.145828,C027EC968A0941E3BDE7,CH2,200,0,win,keno_015,73400,105000
2024-07-12 22:40:16.067468,5BAB9B2681F04CCFB81A,CH2,200,25,bet,keno_015,73400,105000
2024-07-12 22:40:10.669814,5BAB9B2681F04CCFB81A,CH2,225,0,win,keno_015,73400,105000
2024-07-12 22:40:10.598182,A0AFAC3C5E2A4AB298FE,CH2,225,25,bet,keno_015,73400,105000
2024-07-12 22:40:04.929973,A0AFAC3C5E2A4AB298FE,CH2,250,25,win,keno_015,73400,105000
2024-07-12 22:40:04.849822,DFCEF4892C514EC4B8A0,CH2,225,25,bet,keno_015,73400,105000
2024-07-12 22:39:59.586014,DFCEF4892C514EC4B8A0,CH2,250,0,win,keno_015,73400,105000
2024-07-12 22:39:59.513059,80A0D9C3D3E845C7BA5D,CH2,250,25,bet,keno_015,73400,105000
2024-07-12 22:39:53.527051,80A0D9C3D3E845C7BA5D,CH2,275,25,win,keno_015,73400,105000
2024-07-12 22:39:53.450128,BBAF84F810184A689300,CH2,250,25,bet,keno_015,73400,105000
2024-07-12 22:39:48.061094,BBAF84F810184A689300,CH2,275,0,win,keno_015,73400,105000
2024-07-12 22:39:47.985946,607B425662294462805F,CH2,275,25,bet,keno_015,73400,105000
2024-07-12 22:39:42.673784,607B425662294462805F,CH2,300,0,win,keno_015,73400,105000
2024-07-12 22:39:42.601747,01EFE6C6D1134E6B8135,CH2,300,25,bet,keno_015,73400,105000
2024-07-12 22:39:36.928363,01EFE6C6D1134E6B8135,CH2,325,0,win,keno_015,73400,105000
2024-07-12 22:39:36.849300,AD18BFDCC07749ED88D3,CH2,325,25,bet,keno_015,73400,105000
2024-07-12 22:39:31.560271,AD18BFDCC07749ED88D3,CH2,350,0,win,keno_015,73400,105000
2024-07-12 22:39:31.490973,16CB21AF83DD42C9B667,CH2,350,25,bet,keno_015,73400,105000
2024-07-12 22:39:26.092705,16CB21AF83DD42C9B667,CH2,375,0,win,keno_015,73400,105000
2024-07-12 22:39:26.016002,D136BE3C3DD345B09676,CH2,375,25,bet,keno_015,73400,105000
2024-07-12 22:39:20.083830,D136BE3C3DD345B09676,CH2,400,25,win,keno_015,73400,105000
2024-07-12 22:39:20.008461,777AA0F5537040388849,CH2,375,25,bet,keno_015,73400,105000
2024-07-12 22:39:14.432965,777AA0F5537040388849,CH2,400,0,win,keno_015,73400,105000
2024-07-12 22:39:14.354062,5C0CD2F366C94D4BBC6E,CH2,400,25,bet,keno_015,73400,105000
2024-07-12 22:39:09.209573,5C0CD2F366C94D4BBC6E,CH2,425,50,bet,keno_015,73400,105000
2024-07-12 22:39:01.731138,5C0CD2F366C94D4BBC6E,CH2,475,250,win,keno_015,73400,105000
2024-07-12 22:39:01.634851,DA733A609FC2489B8E6D,CH2,225,25,bet,keno_015,73400,105000
2024-07-12 22:38:56.192438,DA733A609FC2489B8E6D,CH2,250,0,win,keno_015,73400,105000
2024-07-12 22:38:56.119296,A21AA2DA10584C8884CA,CH2,250,25,bet,keno_015,73400,105000
2024-07-12 22:38:50.531937,A21AA2DA10584C8884CA,CH2,275,25,win,keno_015,73400,105000
2024-07-12 22:38:50.459117,5AB9BC928BB94B7DAA9D,CH2,250,25,bet,keno_015,73400,105000
2024-07-12 22:38:45.289493,5AB9BC928BB94B7DAA9D,CH2,275,0,win,keno_015,73400,105000
2024-07-12 22:38:45.210720,30BF61A6643F4914BD3F,CH2,275,25,bet,keno_015,73400,105000
2024-07-12 22:38:39.634368,30BF61A6643F4914BD3F,CH2,300,0,win,keno_015,73400,105000
2024-07-12 22:38:39.557352,83768657C5A04601A4CB,CH2,300,25,bet,keno_015,73400,105000
2024-07-12 22:38:36.570851,83768657C5A04601A4CB,CH2,325,50,bet,keno_015,73400,105000
2024-07-12 22:38:34.951243,83768657C5A04601A4CB,CH2,375,50,bet,keno_015,73400,105000
2024-07-12 22:38:32.496733,83768657C5A04601A4CB,CH2,425,50,bet,keno_015,73400,105000
2024-07-12 22:38:23.138192,83768657C5A04601A4CB,CH2,475,125,win,keno_015,73400,105000
2024-07-12 22:38:23.057056,FFB6C0787B374B929298,CH2,350,25,bet,keno_015,73400,105000
2024-07-12 22:38:17.637949,FFB6C0787B374B929298,CH2,375,0,win,keno_015,73400,105000
2024-07-12 22:38:17.561660,A04B5D5B9F8E4335A463,CH2,375,25,bet,keno_015,73400,105000
2024-07-12 22:38:05.090244,A04B5D5B9F8E4335A463,CH2,400,0,win,keno_015,73400,105000
2024-07-12 22:38:05.006534,88EC1960E34141779295,CH2,400,25,bet,keno_015,73400,105000
2024-07-12 22:37:57.277474,88EC1960E34141779295,CH2,425,0,win,keno_015,73400,105000
2024-07-12 22:37:57.196887,34B628084194444D950F,CH2,425,25,bet,keno_015,73400,105000
2024-07-12 22:37:43.870010,34B628084194444D950F,CH2,450,0,win,keno_015,73400,105000
2024-07-12 22:37:43.796889,929349D8F978453FBCE9,CH2,450,25,bet,keno_015,73400,105000
2024-07-12 22:37:38.098311,929349D8F978453FBCE9,CH2,475,0,win,keno_015,73400,105000
2024-07-12 22:37:38.024192,EA40366DE0784F919066,CH2,475,25,bet,keno_015,73400,105000
2024-07-12 22:37:33.191978,EA40366DE0784F919066,CH2,500,0,win,keno_015,73400,105000
2024-07-12 22:37:33.116015,9A07B7AEDF3A4661878D,CH2,500,25,bet,keno_015,73400,105000
2024-07-12 22:37:27.908926,9A07B7AEDF3A4661878D,CH2,525,0,win,keno_015,73400,105000
2024-07-12 22:37:27.825748,8187FC3E710346AF8D51,CH2,525,25,bet,keno_015,73400,105000
2024-07-12 22:37:22.456618,8187FC3E710346AF8D51,CH2,550,0,win,keno_015,73400,105000
2024-07-12 22:37:22.383057,2DC0BDA1E08C44AE88B7,CH2,550,25,bet,keno_015,73400,105000
2024-07-12 22:37:17.038646,2DC0BDA1E08C44AE88B7,CH2,575,25,win,keno_015,73400,105000
2024-07-12 22:37:16.963367,936FF96AA6BF47DF999C,CH2,550,25,bet,keno_015,73400,105000
2024-07-12 22:37:11.768083,936FF96AA6BF47DF999C,CH2,575,0,win,keno_015,73400,105000
2024-07-12 22:37:11.696146,E6F582E036A4457FB270,CH2,575,25,bet,keno_015,73400,105000
2024-07-12 22:37:04.600645,E6F582E036A4457FB270,CH2,600,25,win,keno_015,73400,105000
2024-07-12 22:37:04.531281,79FCD7643B644279843B,CH2,575,25,bet,keno_015,73400,105000
2024-07-12 22:36:57.044099,79FCD7643B644279843B,CH2,600,25,win,keno_015,73400,105000
2024-07-12 22:36:56.963843,D63DA4EB76904CEF825A,CH2,575,25,bet,keno_015,73400,105000
2024-07-12 22:36:51.203959,D63DA4EB76904CEF825A,CH2,600,25,win,keno_015,73400,105000
2024-07-12 22:36:51.132195,CD890E46244B4A7B8F97,CH2,575,25,bet,keno_015,73400,105000
2024-07-12 22:36:45.898251,CD890E46244B4A7B8F97,CH2,600,0,win,keno_015,73400,105000
2024-07-12 22:36:45.825556,CACD3EDECD8C456FB097,CH2,600,25,bet,keno_015,73400,105000
2024-07-12 22:36:40.200293,CACD3EDECD8C456FB097,CH2,625,0,win,keno_015,73400,105000
2024-07-12 22:36:40.125535,F09FD3BC5A9A47D5B18A,CH2,625,25,bet,keno_015,73400,105000
2024-07-12 22:36:35.430857,F09FD3BC5A9A47D5B18A,CH2,650,0,win,keno_015,73400,105000
2024-07-12 22:36:35.361039,F18FEA5EE6E0438B98BE,CH2,650,25,bet,keno_015,73400,105000
2024-07-12 22:36:30.272510,F18FEA5EE6E0438B98BE,CH2,675,25,win,keno_015,73400,105000
2024-07-12 22:36:30.199591,5C861A56A31F4FB28347,CH2,650,25,bet,keno_015,73400,105000
2024-07-12 22:36:25.134729,5C861A56A31F4FB28347,CH2,675,0,win,keno_015,73400,105000
2024-07-12 22:36:25.067263,7977A97677094E0597A8,CH2,675,25,bet,keno_015,73400,105000
2024-07-12 22:36:18.903468,7977A97677094E0597A8,CH2,700,0,win,keno_015,73400,105000
2024-07-12 22:36:18.831080,ED015BD46ADE48D49C00,CH2,700,25,bet,keno_015,73400,105000
2024-07-12 22:36:13.323491,ED015BD46ADE48D49C00,CH2,725,25,win,keno_015,73400,105000
2024-07-12 22:36:13.251287,21C8FC4DC8F14CE4BC15,CH2,700,25,bet,keno_015,73400,105000
2024-07-12 22:36:05.495521,21C8FC4DC8F14CE4BC15,CH2,725,125,win,keno_015,73400,105000
2024-07-12 22:36:05.417203,1E1B251087F94CA69F6F,CH2,600,25,bet,keno_015,73400,105000
2024-07-12 22:36:00.209966,1E1B251087F94CA69F6F,CH2,625,0,win,keno_015,73400,105000
2024-07-12 22:36:00.136870,893B5647A14B4FDDBFD8,CH2,625,25,bet,keno_015,73400,105000
2024-07-12 22:35:55.088880,893B5647A14B4FDDBFD8,CH2,650,25,win,keno_015,73400,105000
2024-07-12 22:35:55.012235,93F0481208ED4FC5A68E,CH2,625,25,bet,keno_015,73400,105000
2024-07-12 22:35:49.313020,93F0481208ED4FC5A68E,CH2,650,25,win,keno_015,73400,105000
2024-07-12 22:35:49.242790,1816AFD71F814186B384,CH2,625,25,bet,keno_015,73400,105000
2024-07-12 22:35:40.077038,1816AFD71F814186B384,CH2,650,25,win,keno_015,73400,105000
2024-07-12 22:35:39.983417,CF2BB0DFA8C34E56A832,CH2,625,25,bet,keno_015,73400,105000
2024-07-12 22:35:35.069767,CF2BB0DFA8C34E56A832,CH2,650,0,win,keno_015,73400,105000
2024-07-12 22:35:34.998783,CBA160D48E3A4DDFA0B7,CH2,650,25,bet,keno_015,73400,105000
2024-07-12 22:35:29.752299,CBA160D48E3A4DDFA0B7,CH2,675,0,win,keno_015,73400,105000
